id,Agency,Commendation_or_Complaint,Subject_Matter,Subject_Detail,Issue_Detail,Year,Quarter,Branch_Line_Route
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,N
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,C
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,A
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,5
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,2
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,N
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,D
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,N
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,A
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,1
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Bumpy Ride / Vibrations,2017.0,4.0,N
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,E
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,R
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,M
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_W,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,W
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,R
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,N
subway_W,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,W
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,B
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,A
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,R
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,D
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,2
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,F
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Clarity - Audio,2017.0,4.0,R
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,E
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,6
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,R
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,B
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,E
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,E
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,5
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,1
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,R
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,C
subway_W,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,W
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,1
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,Q
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,5
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,Q
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,E
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,R
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,R
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,D
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,1
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,R
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,B
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,6
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,1
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,6
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,6
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,E
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,M
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,6
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,C
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,C
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,A
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,F
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Cleanliness,2017.0,4.0,2
subway_G,Subways,Complaint,Trains,Rail / Subway Cars,Completeness / Sufficiency - Audio,2017.0,4.0,G
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,F
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,Q
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,5
subway_G,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,G
subway_J,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,J
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_4,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,4
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,L
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,5
subway_G,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,G
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,R
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,6
subway_4,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,4
subway_4,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,4
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,R
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,2
subway_G,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,G
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,2
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_J,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,J
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,F
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,E
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,B
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,Q
subway_G,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,G
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,B
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,Q
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,Q
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,A
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,C
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,C
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,Q
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,E
subway_J,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,J
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,L
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,D
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Crowding,2017.0,4.0,C
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Debris,2017.0,4.0,F
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Debris,2017.0,4.0,D
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Debris,2017.0,4.0,D
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Frequency - Audio,2017.0,4.0,L
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Frequency - Audio,2017.0,4.0,M
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,M
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,6
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,N
subway_W,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,W
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,E
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,6
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,M
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,E
subway_7,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,7
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,D
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,L
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,L
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,1
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,6
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,M
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,L
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,L
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,6
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Graffiti,2017.0,4.0,R
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,2
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,L
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,A
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,A
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,R
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,R
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,R
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,R
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,R
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,Q
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,C
subway_C,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,C
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,6
subway_7,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,7
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,6
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,A
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,3
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,L
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,B
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,6
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,6
subway_M,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,M
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,6
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,R
subway_B,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,B
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Heat Not Available,2017.0,4.0,Q
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,L
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,Q
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,2
subway_7,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,7
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,R
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,D
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,Q
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,N
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,D
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,A
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,5
subway_5,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,5
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_6,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,6
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,R
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,Q
subway_2,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,2
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,Q
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,A
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,N
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,1
subway_Q,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,Q
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,1
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,1
subway_R,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,R
subway_N,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,N
subway_D,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,D
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,A
subway_4,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,4
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,A
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_3,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,3
subway_A,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,A
subway_L,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,L
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,F
subway_4,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,4
subway_1,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,1
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_E,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,E
subway_F,Subways,Complaint,Trains,Rail / Subway Cars,Homeless Present,2017.0,4.0,F
